「オンゲキ bright MEMORY オリジナルグッズプレゼントキャンペーン第11弾」,2024年12月19日(木) ～ 2025年3月12日(水) ※本情報は2024年12月17日（火）時点の店舗一覧となります。
ラウンドワン札幌白石本通店,北海道札幌市白石区本通１６丁目北１−５０
キャッツアイ新札幌店,北海道札幌市厚別区厚別東五条１ー２−１０
ゲームランド新さっぽろ,北海道札幌市厚別区中央２条５丁目７−３ カテプリさっぽろ３階
キャッツアイ清田店,北海道札幌市清田区清田１条１−２０−１
ＧｉＧＯ西友手稲,北海道札幌市手稲区前田１条１１丁目西友手稲店３階
ソユーゲームフィールド苗穂店,北海道札幌市東区東苗穂2条3-1-1　イオンモール札幌苗穂２Ｆ
ＢＩＧＢＡＮＧ函館,北海道函館市梁川町９−３テキサスビル３Ｆ
ラウンドワン函館店,北海道函館市西桔梗町８４８−１１
ＢＩＧＢＡＮＧ室蘭,北海道室蘭市中島本町２−８−１
ＧｉＧＯ室蘭,北海道室蘭市東町４丁目３１番２号１階
ＧｉＧＯイオンモール苫小牧,北海道苫小牧市柳町３丁目１番２０号イオンモール苫小牧２階
タイトーステーション札幌狸小路２丁目店,北海道札幌市中央区南３条西２丁目−１４
ＧｉＧＯ札幌駅西口,北海道札幌市北区北６条西６丁目１‐１
東急百貨店さっぽろアミューズパーク,北海道札幌市中央区北４条西２−１東急百貨店さっぽろ店９階
ソユーゲームフィールド発寒,北海道札幌市西区発寒8条12丁目1　イオン札幌発寒SC3F
ラウンドワン札幌すすきの店,北海道札幌市中央区南五条西3-6-1
ラウンドワン札幌北２１条店,北海道札幌市東区北二十一条東１−１−２１
タイトーステーション 千歳店,北海道千歳市北栄２−１２−５
イオン千歳　キッズパーク,北海道千歳市栄町６−６１
ソユーゲームフィールド旭川駅前店,北海道旭川市宮下通７−２−５ｲｵﾝﾓｰﾙ旭川駅前４F
ラウンドワン旭川店,北海道旭川市永山三条１−４−７
ＧｉＧＯドリームタウン白樺,北海道帯広市白樺１６条西２丁目ドリームタウン白樺１階
ＧｉＧＯ帯広稲田,北海道帯広市稲田町南八線西１２−１スズランボウル１・２階
ＢＩＧＢＡＮＧ釧路,北海道釧路郡釧路町木場２−１
ＢＩＧＢＡＮＧ北見店,北海道北見市中央三輪7丁目４４６−１
ＧｉＧＯ北見,北海道北見市西三輪５丁目１番地１６号
イオン紋別　キッズパーク,北海道紋別市花園3-4-39
ラウンドワン青森店,青森県青森市浜田３−１−１
ソユーゲームフィールド八戸店,青森県八戸市沼館4-7-112八戸ピアドゥＢ棟2F
ＧｉＧＯ八戸,青森県八戸市城下４−２５−１４
ゲームフェスタミタマ店,青森県弘前市駅前町5-5
ＧｉＧＯ弘前,青森県弘前市末広１−３−３
ソユースペースファンタジーインフィニ,青森県弘前市城東北３−１０−１さくら野百貨店弘前店４Ｆ
ユーズランド下田店,青森県上北郡おいらせ町中野平４０−１イオンモール下田１Ｆ
ラウンドワン盛岡店,岩手県盛岡市盛岡駅西通２−１０−３５
ＧｉＧＯ水沢,岩手県奥州市水沢区佐倉河字鎧田４−１
ソユーファミリーゲームフィールド花巻店,岩手県花巻市高木第１６地割６８−６　銀河モール１Ｆ
ソユーゲームフィールド釜石店,岩手県釜石市港町２−１−１イオンタウン釜石店３F
タイトーステーション仙台名掛丁店,宮城県仙台市青葉区中央１−７−１３
タイトーステーション 仙台クリスロード店,宮城県仙台市青葉区中央２−３−２５
ＧｉＧＯ仙台,宮城県仙台市青葉区中央２−５−５三経６０ビル
ＧｉＧＯ仙台一番町,宮城県仙台市青葉区一番町４丁目５番１３号サンシャインビル１階
ＧｉＧＯ利府,宮城県宮城郡利府町加瀬字新前谷地５５−１
ＧｉＧＯ名取,宮城県名取市飯野坂字土城堀５７−１
ＧＡＭＥＢＡＮＫ仙台泉店,宮城県仙台市泉区大沢２−５−４
ＧｉＧＯイオン仙台中山,宮城県仙台市泉区南中山１−３５−５７別館３Ｆ
アピナ富谷店,宮城県富谷市大清水１丁目３３‐１　１０９シネマズ富谷１階
ゲームフィールド仙台長町店,宮城県仙台市太白区長町７丁目２０番３号ザ・モール仙台長町店３階
ＧｉＧＯ仙台コロナワールド,宮城県仙台市宮城野区福室字田中前１番５３−１
ラウンドワン仙台苦竹店,宮城県仙台市宮城野区苦竹１−７−１０
THE 3RD PLANET BiVi仙台店,宮城県仙台市宮城野区榴岡2-1-25
ゲームコーナー東部,宮城県仙台市若林区六丁の目中町26-60 斎喜東部ビル2F
ＧｉＧＯ石巻,宮城県石巻市大街道東４−１−４５
プラサカプコン石巻店,宮城県石巻市茜平4丁目104番地 ｲｵﾝ石巻ｼｮｯﾋﾟﾝｸﾞｾﾝﾀｰ2F
ＧｉＧＯ佐沼,宮城県登米市迫町佐沼字中江２−５−８
ユーズランド大河原店,宮城県柴田郡大河原町小島2-1フォルテ2F
ＳＯＹＵ　ＧＡＭＥ　ＦＩＥＬＤ古川店,宮城県大崎市古川沢田字筒場浦１５番地イオンタウン古川内
ラウンドワン秋田店,秋田県秋田市卸町１−１−２
ＧｉＧＯ秋田,秋田県秋田市茨島１−１−１６
ＳＯＹＵＧａｍｅＦｉｅｌｄ御所野店,秋田県秋田市御所野地蔵田１ー１−１イオンモール秋田２Ｆ
ＳＯＹＵＧａｍｅＦｉｅｌｄ能代店,秋田県能代市鰄渕字古屋布１番イオンタウン能代内
ＳＯＹＵＧａｍｅＦｉｅｌｄ大館店,秋田県大館市御成町三丁目７番５８号いとく大館ＳＣ３階
ゲームフィールド十文字店,秋田県横手市十文字町仁井田字東22-1スーパーモールラッキー内
ＧｉＧＯ北山形,山形県山形市北町１−３−２０
スタジオプリモ山形店,山形県山形市城南町１−１−１　霞城セントラル２Ｆ
ＧｉＧＯ米沢,山形県米沢市大字花沢字タナコ原１７７
ＧｉＧＯ天童,山形県天童市南町１−５−２６
アピナ鶴岡店,山形県鶴岡市文下字広野１−１
ＳＯＹＵＧａｍｅＦｉｅｌｄ酒田店,山形県酒田市泉町１９８番地イオンタウン酒田内
ＧｉＧＯ福島,福島県福島市本内中井１−２
ラウンドワン福島店,福島県福島市太田町14-18
ＧｉＧＯ福島南,福島県福島市黒岩字中島７−２
ＧｉＧＯ白河,福島県白河市新高山１−１　メガステージ白河内
ＳＯＹＵ　Ｅ−ＳＴＵＤＩＯ須賀川店,福島県須賀川市古河１０５イオンタウン須賀川Ｂ棟内
タイトーＦ郡山オリエントパーク店,福島県郡山市安積町荒井字大久保３５−１
ＧｉＧＯ日和田,福島県郡山市日和田町字西中島７−１
ラウンドワン郡山店,福島県郡山市向河原町４−５５
ＧｉＧＯ会津若松,福島県会津若松市町北町上荒久田字宮下１４２
ソユーゲームフィールド小名浜店,福島県いわき市小名浜字辰巳町７９イオンモールいわき小名浜３Ｆ
ＧｉＧＯ小名浜,福島県いわき市小名浜林城字塚前１８−１
プレビ　鹿島エブリア店,福島県いわき市鹿島町米田字日渡5 鹿島エブリア店2階
ＧｉＧＯ勿来,福島県いわき市勿来町四沢字鍵田１３
ピンクパンサー土浦店,茨城県土浦市木田余４５８５−３
ＧｉＧＯ霞ヶ浦,茨城県稲敷市西代１４７３−１
ゲームパニックつくば,茨城県土浦市中村東1-1-1サンタスワールド内
ゲームメガみらい平店,茨城県つくばみらい市陽光台１−１４−１
ＧｉＧＯ龍ケ崎,茨城県龍ケ崎市藤ケ丘４−２−８
ＳＯＹＵ　ＴＯＹ’Ｓ　ＮＹ　守谷店,茨城県守谷市百合ヶ丘3-249-1　イオンタウン守谷2Ｆ
ピンクパンサー下妻店,茨城県下妻市小島884-10
ＧｉＧＯトナリエクレオつくば,茨城県つくば市吾妻１丁目７−１　トナリエクレオ３Ｆ
ＧｉＧＯデイズタウンつくば,茨城県つくば市竹園１—９−２デイズタウンつくば地下１Ｆ
ゲームメガつくば店,茨城県つくば市小野崎１７７−２
ＧＡＭＥ ＰＡＤＤＯＣＫ＋１,茨城県古河市小堤１９１６−１
タイトーＦステーションヨークタウン坂東店,茨城県坂東市辺田１１０４番地１
アピナ下館店,茨城県筑西市玉戸１０１２−３
ＧｉＧＯ水戸,茨城県水戸市宮町１−７−４４コムボックス３１０
スタジオプリモ水戸店,茨城県水戸市宮町１−２−４マイム１F
ＧｉＧＯ水戸南,茨城県水戸市千波町２０１７−１
ゲームメガ水戸けやき台店,茨城県水戸市酒門町３２７６−１
ピンクパンサー水戸赤塚店,茨城県水戸市河和田1-1
アミューズビバ,茨城県ひたちなか市東大島２−１１−１１
ＧｉＧＯショッピングセンターチェリオ鹿嶋,茨城県鹿嶋市宮中２９０−１ショッピングセンターチェリオ１階
