「オンゲキ bright MEMORY オリジナルグッズプレゼントキャンペーン第10弾」参加店舗一覧,2024年6月20日(木) ～ 2024年9月18日(水)
ACT草津ACTION,滋賀県草津市野路町1161-1
Amusement&Game MAGHREB,東京都多摩市落合１−４１−１マグレブウェスト１階・２階
ENTERTAINMENT FIELD ららぽーとEXPOCITY店,大阪府吹田市千里万博公園２−１ららぽーとＥＸＰＯＣＩＴＹ３Ｆ
GiGO池袋3号館,東京都豊島区東池袋1-1-4池袋北辰ビル
INTER PARK+1宇都宮,栃木県宇都宮市インターパーク６−５−１
M's PARK刈谷店,愛知県刈谷市稲場町３−２０６
M's PARK豊田店,愛知県豊田市寿町３−２１、２２
SOYU BREMEN TOWN 鳴海店,愛知県名古屋市緑区鳴海町字伝治山3-9　アピタ鳴海店2F
SOYU GAME FIELD堺鉄砲町店,大阪府堺市堺区鉄砲町1番地イオンモール堺鉄砲町3F
SOYU ZAURUS WORLD 大森店　,東京都大田区大森北2-13-1イトーヨーカドー大森店3F
SOYUGameFieldみのおキューズモール店,大阪府箕面市西宿１−１５−３０みのおキューズモールＣ棟２階
SOYUGameField奈良橿原店,奈良県橿原市曲川町7-20-1　イオンモール橿原3F
TFSトナリエ宇都宮,栃木県宇都宮市駅前通り１丁目４番６号トナリエ宇都宮
THE 3RD PLANET BiVi仙台店,宮城県仙台市宮城野区榴岡2-1-25
あそＶＩＶＡゲームセンター,京都府福知山市字堀小字上高田２１４６−１
あそＶＩＶＡ阪急茨木店,大阪府茨木市永代町６−２スポーツプラザ茨木２Ｆ
あみぱらんど福山店,広島県福山市三吉町南２−８−２４
えの木　高松店,香川県高松市藤塚町３丁目３−３
アップルグランリバー大井川店,静岡県焼津市下江留１３２７
アップル島田店,静岡県島田市宝来町8-5
アップル新北街道店,静岡県静岡市葵区沓谷5-13-4
アドアーズ蕨,埼玉県蕨市塚越1-4-4ラ・セーヌビル2階
アミパラがいな店,鳥取県米子市日ノ出町１−８−１３
アミパラここじゃ店,広島県東広島市西条町下見６−１０−１９
アミパラテクノランド店,岡山県岡山市北区大和町１−７−１２
アミパラ下関店,山口県下関市長府才川１−４２−４８
アミパラ丸亀店,香川県丸亀市飯野町西分字川縁甲５８４−１　ハローズ棟内
アミパラ佐世保店,長崎県佐世保市大塔町１８−１５
アミパラ倉敷店,岡山県倉敷市西中新田624-1アミパラボウル1F
アミパラ光明池店,大阪府和泉市室堂町８２４−３６
アミパラ加古川店,兵庫県加古川市尾上町今福７１−２
アミパラ大東店,大阪府大東市南新田２丁目３番５号
アミパラ岡山店,岡山県岡山市北区青江１丁目１３−８
アミパラ広島店,広島県広島市西区西観音町3-17
アミパラ橿原店,奈良県橿原市十市町1222-1ツインゲート橿原１F
アミパラ鈴鹿店,三重県鈴鹿市西条町字東澤430-1
アミパラ高松店,香川県高松市伏石町２１６８番２
アミューズビバ,茨城県ひたちなか市東大島２−１１−１１
アミューズファクトリー常滑店,愛知県常滑市りんくう町2-20-3イオンモール常滑2F
アミューズメントエース津田沼,千葉県船橋市前原西２−１５−１ファシービル
アミューズメントクラブ浦和,埼玉県さいたま市浦和区仲町1-10-7
アミューズメントスペースコミ丸四日市店,三重県四日市市鵜の森1-3-19
アミューズメントパフェパレパレ田宮店,徳島県徳島市南田宮２−２−４６
アミューズメントパレスワンダーヴュー成田,千葉県成田市飯仲11-18
アミューズメントパークＭＧキスケ,愛媛県松山市宮田町４　キスケボックス内１階
アミューズメントパークＭＧ伊予三島,愛媛県四国中央市中之庄町７５−１　アイランド三島内
アミューズメントプラザ　マルシン,愛知県刈谷市池田町4-609
アミューズメントプラザワイド,愛知県東海市名和町二番割上16-2
アミューズメントワールドメトロポリス小牧,愛知県小牧市村中新町３３
アミューズメントＣＵＥ奈良三条店,奈良県奈良市三条町478-1
アミューズメントＦＵＮＦＵＮ越谷店,埼玉県越谷市南荻島２７７０−１
アミューズランドモナコ川越店,埼玉県川越市新富町2-4-1
アミューズランドモナコ調布駅前店,東京都調布市布田４−２−２２
アレックス,山口県宇部市西宇部南３−５−５３
イオン千歳　キッズパーク,北海道千歳市栄町６−６１
イスカンダル木更津店,千葉県木更津市潮見４−１−２
イミグランデ日吉店３,神奈川県横浜市港北区日吉2−2−4
イミグランデ本厚木店,神奈川県厚木市中町３−２−１
イミグランデ溝口店,神奈川県川崎市高津区溝口１−１４−７　第二カスタムビル
ウェアハウス一橋学園店,東京都小平市学園東町一丁目４番３９号平山ビル３Ｆ
ウェアハウス三橋店,埼玉県さいたま市西区三橋６−９５５−１
ウェアハウス上尾店,埼玉県上尾市二ツ宮１０４４
ウェアハウス保木間店,東京都足立区保木間１−１−１９
ウェアハウス入谷店,東京都足立区入谷７−８−１１
ウェアハウス南流山店,千葉県流山市南流山４−１６−６
ウェアハウス岩槻店,埼玉県さいたま市岩槻区加倉３−３−６３
ウェアハウス草加店別館,埼玉県草加市稲荷２−３６−３３
ウェアハウス越谷店,埼玉県越谷市南荻島８４１−１
エースレーン堅田,滋賀県大津市今堅田２−４０−１０
エースレーン守山,滋賀県守山市播磨田町２３１−４ＡＣＴ守山３番館内
エースレーン愛知川,滋賀県愛知郡愛荘町長野２００
エースレーン近江八幡店,滋賀県近江八幡市出町７３６アクトビル１Ｆ
オリエンタルバッティング可児店,岐阜県可児市今渡６９５−１
オークランドボウル春日井,愛知県春日井市鳥居松町３−１１　１階ゲームコーナー
カプコサーカス新潟東店,新潟県新潟市東区大形本町３−１−２　ジャスコシティ新潟東
キッズサーカス五福店,富山県富山市五福1143-1
キッズサーカス奈良柏木店,奈良県奈良市柏木町４５６−１
キャッツアイ新川店,北海道札幌市北区新川二条７丁目１ー７
キャッツアイ清田店,北海道札幌市清田区清田１条１−２０−１
キャロム坂戸店,埼玉県坂戸市関間2-151-1
キャロム青梅店,東京都青梅市千ケ瀬町4-326-1
ゲーム キングジョイ,愛知県名古屋市中区栄3-3-32
ゲーム　アルカナ,愛知県稲沢市朝府町２−３３
ゲームインファンファン藤沢店,神奈川県藤沢市鵠沼石上１−３−８
ゲームコーナー東部,宮城県仙台市若林区六丁の目中町26-60 斎喜東部ビル2F
ゲームサファリ大山,東京都板橋区大山東町60-10やすだ大山駅前店2F
ゲームスタジオキューブ高円寺店,東京都杉並区高円寺南4-26-12-B1
ゲームセンターアルファー,千葉県柏市柏１−１−１１丸井ビルＢ１Ｆ
ゲームセンター電撃ベイサイド,鹿児島県鹿児島市浜町2-2
ゲームチャオ松阪店,三重県松阪市船江町７８０
ゲームディーノ彦根店,滋賀県彦根市西沼波町１６６
ゲームディーノ阪急茨木店,大阪府茨木市永代町５ ソシオビルＢ１
ゲームパニックつくば,茨城県土浦市中村東1-1-1サンタスワールド内
ゲームパニック三郷,埼玉県三郷市ピアラシティ1-1-200
ゲームパニック堺,大阪府堺市堺区築港八幡町1番地堺浜ｼｰｻｲﾄﾞｽﾃｰｼﾞ内堺浜ｴﾝﾀﾒ館
ゲームパニック大須,愛知県名古屋市中区大須3-30-93　メガタウンB1F
ゲームパニック大高,愛知県名古屋市緑区忠治山２０１番地
ゲームパニック新宿歌舞伎町,東京都新宿区歌舞伎町1-20-1　ﾋｭｰﾏｯｸｽﾊﾟﾋﾞﾘｵﾝ1階2階
ゲームパニック甲府,山梨県甲府市国母5-20-24
ゲームパニック秋葉原,東京都千代田区外神田1-13-1　Akihabara ex
ゲームファンタジアン柳津店,岐阜県岐阜市柳津町上佐波西3-68
ゲームフィールド仙台長町店,宮城県仙台市太白区長町７丁目２０番３号ザ・モール仙台長町店３階
ゲームフィールド十文字店,秋田県横手市十文字町仁井田字東22-1スーパーモールラッキー内
ゲームフェイス八尾店,大阪府八尾市天王寺屋2-68
ゲームフェスタミタマ店,青森県弘前市駅前町5-5
ゲームプラザセントラル八王子店,東京都八王子市東町12-15第5セントラル
ゲームメガつくば店,茨城県つくば市小野崎１７７−２
ゲームメガみらい平店,茨城県つくばみらい市陽光台１−１４−１
ゲームメガ日立店,茨城県日立市東多賀町５−１０−１０
ゲームランドちはら台店,千葉県市原市ちはら台西３−４ｕｎｉｍｏちはら台２Ｆ
ゲームランド岡崎店,愛知県岡崎市戸崎町字外山３８−５イオンモール岡崎　シネコン棟
ゲームランド新さっぽろ,北海道札幌市厚別区中央２条５丁目７−３ カテプリさっぽろ３階
ゲームランド津田沼店,千葉県習志野市津田沼１−２３−１イオンモール津田沼２Ｆ
コミ丸アリババ大垣店,岐阜県大垣市池尻町９４０−１
コムテックスクウェア,愛知県名古屋市中区金山1-16-8
コムテックタワー,愛知県名古屋市中村区名駅４−１０−２０
サープラ沼津あそびタウン,静岡県沼津市大手町１−１−５
サープラＯＺ浜松あそびタウン,静岡県浜松市中央区宮竹町３２２−１
シルクハット伊勢佐木町,神奈川県横浜市中区伊勢佐木町３—９６日活会館３階
シルクハット八王子,東京都八王子市旭町２−５　八王子ツインタワービル３階
シルクハット大船,神奈川県鎌倉市大船１−２４　大船駅前ビル１〜３Ｆ
シルクハット川口,埼玉県川口市栄町３−１−１６イート川口ビル４Ｆ
シルクハット川崎ダイス,神奈川県川崎市川崎区駅前本町８番地ダイスビル地下２階
シルクハット本厚木,神奈川県厚木市中町３−４−２２第二会田ビル２階
シルクハット津田沼,千葉県習志野市津田沼１−２−１十三ビル地下１階
シルクハット蒲田西口,東京都大田区西蒲田７−２−３第二醍醐ビル地下１階〜２階
シーサイドリゾートアミューズメントパーク,栃木県宇都宮市睦町７−３
ジーパラ出雲,島根県出雲市渡橋町７８４−１
スタジオプリモ宇都宮店,栃木県宇都宮市曲師町2-8宇都宮フェスタ1F
スタジオプリモ山形店,山形県山形市城南町１−１−１　霞城セントラル２Ｆ
スタジオプリモ本八幡店,千葉県市川市八幡２−１５−１０パティオ５階
スタジオプリモ水戸店,茨城県水戸市宮町１−２−４マイム１F
スタジオプリモ沼津,静岡県沼津市大手町３−４−１沼津ラクーン３Ｆ
スペースV1廿日市店,広島県廿日市市本町４−２３
スポラ九品寺,熊本県熊本市中央区九品寺5丁目10-15
スポラ菊陽,熊本県菊池郡菊陽町津久礼駄飼代２６１７−２
スポーツウェーブ鉄腕24,千葉県千葉市中央区浜野町1025-59
スポーツウェーブ鉄腕24稲毛長沼店,千葉県千葉市稲毛区長沼原町697番地
スーパーウェーブ柏,千葉県柏市十余二２４９−５
スーパーウェーブ静岡,静岡県静岡市清水区鳥坂８６０
ソユーゲームフィールド上大岡店,神奈川県横浜市港南区上大岡西１−１８−３　ミオカリスト館６階
ソユーゲームフィールド八戸店,青森県八戸市沼館4-7-112八戸ピアドゥＢ棟2F
ソユーゲームフィールド小名浜店,福島県いわき市小名浜字辰巳町７９イオンモールいわき小名浜３Ｆ
ソユーゲームフィールド川口店,埼玉県川口市並木元町１−７９　アリオ川口３Ｆ
ソユーゲームフィールド幕張店,千葉県千葉市花見川区幕張町４−４１７−２５　ＩＹ幕張店２Ｆ
ソユーゲームフィールド旭川駅前店,北海道旭川市宮下通７−２−５ｲｵﾝﾓｰﾙ旭川駅前４F
ソユーゲームフィールド木更津店,千葉県木更津市築地１−４イオンモール木更津２F
ソユーゲームフィールド泉南店,大阪府泉南市りんくう南浜３番１２イオンモールりんくう泉南２Ｆ
ソユーゲームフィールド発寒,北海道札幌市西区発寒8条12丁目1　イオン札幌発寒SC3F
ソユーゲームフィールド苗穂店,北海道札幌市東区東苗穂2条3-1-1　イオンモール札幌苗穂２Ｆ
ソユーゲームフィールド菖蒲店,埼玉県久喜市菖蒲町菖蒲６００５番地１　モラージュ菖蒲３Ｆ
ソユーゲームフィールド釜石店,岩手県釜石市港町２−１−１イオンタウン釜石店３F
ソユーゲームフィールド長野店,長野県長野市三輪９−４３−２４イオンタウン長野三輪店
ソユーゲームフィールド青森店,青森県青森市浜田1-14-1イトーヨーカドー青森店2F
ソユースペースファンタジーインフィニ,青森県弘前市城東北３−１０−１さくら野百貨店弘前店４Ｆ
ソユーファミリーゲームフィールド花巻店,岩手県花巻市高木第１６地割６８−６　銀河モール１Ｆ
ソユーファミリーゲームフィールド防府店,山口県防府市鐘紡町７−１イオンタウン防府1F
ソユーフォレストハンター松前店,愛媛県伊予郡松前町筒井８５０ＡＭ棟１階
ソユープレイランドソピア八王子店,東京都八王子市狭間町1462-1イトーヨーカドー八王子店3F
ソユープレイランドソピア南大沢店,東京都八王子市南大沢2-28-1イトーヨーカドー南大沢店3F
ソユープレイランドソピア安城店,愛知県安城市住吉町3-1-8イトーヨーカドー安城店2F
タイト—Ｆステーション高崎オ—パ店,群馬県高崎市八島町４６−１　高崎オ—パ７階
タイトーFステーション向ヶ丘遊園店,神奈川県川崎市多摩区登戸2718-1
タイトーステーション 仙台クリスロード店,宮城県仙台市青葉区中央２−３−２５
タイトーステーション 千歳店,北海道千歳市北栄２−１２−５
タイトーステーション 大宮店,埼玉県さいたま市大宮区大門町１−１
タイトーステーション 小田原店,神奈川県小田原市栄町１−３−１２
タイトーステーション 所沢店,埼玉県所沢市日吉町３−７
タイトーステーション 池袋西口店,東京都豊島区西池袋１−１５−９第一西池ビル
タイトーステーション 渋谷店,東京都渋谷区渋谷１−２４−１２渋谷東映プラザ
タイトーステーション 町田店,東京都町田市原町田６−２１−２３　松山ビル１階
タイトーステーション 秋葉原店,東京都千代田区外神田４−２−２貴三ビル　
タイトーステーション 船橋店,千葉県船橋市本町１−６−１
タイトーステーション 難波店,大阪府大阪市中央区難波千日前１５−１２
タイトーステーションフェドラ大須店,愛知県名古屋市中区大須３−３０−３１
タイトーステーション仙台名掛丁店,宮城県仙台市青葉区中央１−７−１３
タイトーステーション国分寺店,東京都国分寺市本町３−５−１１
タイトーステーション大阪日本橋店,大阪府大阪市浪速区日本橋４−９−１４
タイトーステーション広島紙屋町店,広島県広島市中区紙屋町２−２−２１
タイトーステーション新浜松ザザシティ店,静岡県浜松市中央区鍛冶町１５サザンシティ西館２Ｆ
タイトーステーション札幌狸小路２丁目店,北海道札幌市中央区南３条西２丁目−１４
タイトーステーション横浜西口五番街店,神奈川県横浜市西区南幸１−１２ー９
