name,loc_id,address,pcb_count
"アミューズメントパークMG ジアス","FlqI1gME-jhq2sXknMmo4A","広島県 福山市 柳津町 1-7-60","7"
"GiGO 海田","FkOq794-dQWj-3zukTVASg","広島県 安芸郡海田町 南大正町 3-35","7"
"タイトーステーション広島本通","JRMqlEd_DzbVUtTDs5sFAw","広島県 広島市中区 本通 3-5　せらかぐ本通ビル","5"
"GiGO 広島本通","7kC2jhEhyb8dJL3ZoqZZaw","広島県 広島市中区 本通 9-30　ランドマークビルB1・1F","5"
"ブラックジャックアクア","8DFB-NbAxaKZi5dYhYsIcA","広島県 広島市安佐南区 大町東 4-12-11","5"
"アミパラ広島","ikPCRl_Le62XPNO8OCsyQg","広島県 広島市西区 西観音町 3-17","5"
"GiGO 尾道","pq0UJ_Tk5ypgxof5nq6DIA","広島県 尾道市 新浜 1-2-13","5"
"あみぱらんど福山","0JF627lKzRljq1CDlVlYFg","広島県 福山市 三吉町南 2-8-24","5"
"GiGO 福山","BkO2sMhMdc3qSCbMNOQL9Q","広島県 福山市 瀬戸町山北 300","5"
"アミパラ神辺","dv6Y8KZU9FWrWA75uxoj_A","広島県 福山市 神辺町新道上 1-2-1　フジグラン神辺向かい","5"
"アミパラここじゃ","vMSJWICCeH0hDokFxKFQ5w","広島県 東広島市 西条町下見 6-10-19","5"
"ブラックジャック東広島","xz43OIZFcybNZ6HBRUbDrQ","広島県 東広島市 西条町御薗宇 6120","5"
"namcoイオンモール広島府中","eEJPWYFMvxEN_SwIMWgksQ","広島県 安芸郡府中町 大須 2-1-1　イオンモール広島府中3F","5"
"GAME ALEX","dzRLQ029e4jGqRqxYFQ4Lg","山口県 宇部市 西宇部南 3-5-53","9"
"ゲームスポットSPEED","dGpr4RPrK0lWWIH2DzGAiQ","山口県 周南市 久米 3219","9"
"アミパラ下関駅南","oHY1Kd7ZLOI1o_YJpDJBdg","山口県 下関市 東大和町 1-3-15","7"
"フレスパランドカッタの湯","RWB83Aiyt99pl4CGiNdK1Q","山口県 宇部市 海南町 1675","5"
"GiGO イオンタウン小郡","Z_lqRnDWwvFiygVvS94JpQ","山口県 山口市 小郡前田町 3-6","5"
"サープラ山口あそびタウン","x5269yQ2lqOoE7hNxnnlQg","山口県 山口市 湯田温泉 6-8-3","5"
"タイトーFステーション山口メルクス","EEoi04B15SwATkmzpQWSMw","山口県 山口市 黒川 82-1　ハイパーモールメルクス山口内","5"
"ネオ・ブラボー","gjLo1YWDwBojztmeIavxwA","山口県 防府市 高倉 1-3-30","5"
"アミパラ周南久米","0Zd-rEDboIDrE62DGEllsA","山口県 周南市 久米 2834　イオンタウン周南久米内","5"
"ラウンドワン徳島・万代","VyY015uSjzC5ofUW-bACdQ","徳島県 徳島市 万代町 4-19-1","9"
"アポロゲームセンター沖洲","-lC4cG97udq98nmbUqRpYA","徳島県 徳島市 南沖洲 1-93-1","7"
"アミューズメントパフェパレパレ田宮","BiXsAGj5fRXx__8by00DpA","徳島県 徳島市 南田宮 2-2-46","7"
"ラウンドワンスタジアム高松","Oy4aNxLtBklgf_hfb_1dDg","香川県 高松市 松島町 2-7-43","11"
"マックスプラザ善通寺","iMylaDMn3av4SuRKML61rA","香川県 善通寺市 中村町 1798-2","10"
"アミパラ高松","tCoL-yzFjq37YtJm2fXGfg","香川県 高松市 伏石町 2168-2","5"
"アミパラ丸亀","v0V2cyongIoS1pzzxOF0Dw","香川県 丸亀市 飯野町西分字川縁甲 584-1　ハローズ棟内","5"
"GiGO 高松","6Y6dZrX7P886Y8cpk8ElgA","香川県 高松市 勅使町 535","3"
"プラサカプコン新居浜","a4IUv5Zp_8Wgw48hhw3IOQ","愛媛県 新居浜市 前田町 8-8　イオンモール新居浜2F","9"
"宮西スタジアムII","2x9YCxUn1fDRkjxgKr3jhQ","愛媛県 松山市 宮西 2-4-41","7"
"タイトーFステーション今治ワールドプラザ","EiRv9M_vOaGqO4sSSphR_A","愛媛県 今治市 東村 1-14-2　今治ワールドプラザ内","7"
"プレイドーム松山","iXeyzPJDs9oAUmlp7nCtgw","愛媛県 松山市 余戸南 4-9-40　1F","5"
"アミューズメントパークMGキスケ","thqiYQA14Ci5jNqZjYYoig","愛媛県 松山市 宮田町 4　キスケボックス内1F","5"
"ラウンドワン松山","WQcOxHi38pHjAjFeTtHdJw","愛媛県 松山市 東長戸 1-3-10","5"
"GiGO 松山","mPBonQiZgCugZDHyZIhjdw","愛媛県 松山市 枝松 5-7-32","5"
"アミパラ松山","RIYB1PSmiyc2EdE6rMMNxA","愛媛県 松山市 生石町 655-1","5"
"GiGO そよら今治馬越","JZLt-waP8S5l-VTAEU9oxw","愛媛県 今治市 馬越町 4-8-1　そよら今治馬越3F　300-1区画","5"
"アミューズメントパークMG 伊予三島","0jhhdR1Gp0XTwsRXns6tSw","愛媛県 四国中央市 中之庄町 75-1","5"
"アミューズメントパークMG 東予周布","ZUr1KErLP6CsUnwxmaE6nQ","愛媛県 西条市 周布 715-1　フジ東予店別館","3"
"ラウンドワン高知","diQaKpWw-QAx4pxNrKAzeQ","高知県 高知市 南宝永町 4-12","11"
"プラサカプコン高知","oAo0_-qytDBZRZN32Yf4AA","高知県 高知市 秦南町 1-4-8　イオンモール高知2F","9"
"アミパラ高知","nlbiff_jeeFSpKaFWMWl0g","高知県 南国市 篠原 194-1","5"
"namco博多バスターミナル","wPjgAc2Lg4hO-loyy7zffg","福岡県 福岡市博多区 博多駅中央街 2-1　博多バスターミナルビル7F","29"
"ラウンドワン福岡天神","SEGllzAlIIEMSWUAg9siUQ","福岡県 福岡市中央区 天神 2-6-12","15"
"ゲーム最後の5ドル","W_Yv192a2gTMobNg45CoDQ","福岡県 糟屋郡粕屋町 仲原 2706　仲原Jボウル2F","14"
"G-pala 小倉","OfdJoCFcDPz_K096Sa0u9A","福岡県 北九州市小倉南区 上葛原 1-14-1","10"
"タイトーステーション福岡天神","lbqEwPY9gSzkeHJhLi4bpA","福岡県 福岡市中央区 天神 2-6-35　サザンクロスビル","10"
"namcoららぽーと福岡","_u_9HQhYBYbb3Mkf8L1iaA","福岡県 福岡市博多区 那珂 6-23-1　ららぽーと福岡内4F","10"
"楽市楽座003楽市街道箱崎","Eu391GRgIsIYcYb7UF_W8A","福岡県 福岡市東区 箱崎 5-1-8　楽市街道箱崎2・3F","10"
"PEP魚町","747NR4t21JW-UuU0VwGYqw","福岡県 北九州市小倉北区 魚町 2-4-20","9"
"GiGO 福岡天神","PKKmklBbXlUn5D5Gt6NTEQ","福岡県 福岡市中央区 天神 2-7-6　DADAビル1～3F","9"
"ラウンドワンスタジアム博多・半道橋","DIqIpVqbZ4QiPv9gwtM-cQ","福岡県 福岡市博多区 半道橋 2-2-8","9"
"ラウンドワンスタジアム小倉","YdtvLT130pt234qcbcRd3Q","福岡県 北九州市小倉北区 西港町 15-65","7"
"G-stage七隈","4aPaKAbewVno388Ij2kb9A","福岡県 福岡市城南区 七隈 8-4-8","7"
"ラウンドワン大野城","wfi-OeGPRjaPw3j6UW-t0w","福岡県 大野城市 御笠川 1-18-16","7"
"G-stage小倉","iiYL2VjRW3PvBU3uaHKchg","福岡県 北九州市小倉北区 浅野 2-14-5　あるあるCity2F","5"
"ハイパーメッセ","XXYNkor7WeK3XPW4zWWxHA","福岡県 北九州市小倉南区 北方 4-6-7","5"
"楽市楽座福重","hENSrgV5hD9Dupenx2QBjA","福岡県 福岡市西区 石丸 4-263-1","5"
"国分バッティングセンター","f369r_P_kQJyeuPnQDYrrg","福岡県 久留米市 国分町 1408","5"
"楽市街道くるめ","e2VZ5Qt0RfsZkaRkjfCnKA","福岡県 久留米市 新合川 2-7-10　久留米アミューズメントビル内","5"
"G-stage飯塚","WAg5B_diuOCWSRoLadbmOA","福岡県 飯塚市 枝国 680-2","5"
"楽市楽座行橋","yZqI1jxflBlBkWqYFrrmCA","福岡県 行橋市 西泉 6-1-1　コスタ行橋アミューズ棟2F","5"
"GiGO 中間","EWQe3_xDxAPHAT3LyzXQSQ","福岡県 中間市 上蓮花寺 3-1-1　プラザモールなかま1・2F","5"
"スペースワン","hrKT638iHojuONJMwC0Zrg","福岡県 小郡市 小郡 1466-3","5"
"太宰府Jボウル","C3K0MFsIn1-ikeEPgmBClA","福岡県 太宰府市 都府楼南 5-6-12","5"
"楽市楽座210トリアス","Fy6gd07fsCd7Ww6k3LmcAg","福岡県 糟屋郡久山町 山田 990","5"
"サープラ新宮あそびタウン","OuH1FRkfseTg42BYlOc8lA","福岡県 糟屋郡新宮町 美咲 3-1-40","5"
"PEP中津口","JuzBcnAY85c7RAf2-RcLEw","福岡県 北九州市小倉北区 中津口 2-2-16　ASOBOX3F","3"
"コインレストラン秋峰","RGaRAA5IIMou2a2akXOYjA","福岡県 筑紫野市 天山 428-1","3"
"遊道楽嘉瀬","T1RGvlOAr2FkQDeOEbMM2Q","佐賀県 佐賀市 嘉瀬町中原 2488-1","10"
"ラウンドワンスタジアム佐賀","IV3tq3iyMCv0kdpXFoeYVQ","佐賀県 佐賀市 兵庫北 4-2-1","7"
"楽市楽座303佐賀大和","sfqYwtKuus9Y5buG5fLDSQ","佐賀県 佐賀市 大和町尼寺 2965","5"
"GiGO 武雄","HU0a1m9A8hj7JoKRHj_aPg","佐賀県 武雄市 武雄町富岡 12517-1","5"
"namcoモラージュ佐賀","tz5cITl1MddUR0q7ZVMfaQ","佐賀県 佐賀市 巨勢町大字牛島 730　モラージュ佐賀1・2F","3"
"ソニックワールド伊万里","8yTtxqBeU8BY41gic8FNiQ","佐賀県 伊万里市 二里町八谷搦 189-3","3"
"GiGO 諫早","49TK4iUtseNO5gf0IMMWkg","長崎県 諫早市 小川町 90-1","7"
"G-stage浜の町","RF3VVCffG8VSbXiHmkvhQw","長崎県 長崎市 浜町 2-26","5"
"アミパラ佐世保","bkNxTPEB8g1KPS7RBr_ijQ","長崎県 佐世保市 大塔町 18-15","5"
"サープラ佐世保あそびタウン","kT84DocAgKbs2UwXzIqi2g","長崎県 佐世保市 田原町 38-1","5"
"ソニックワールド大村","qxMRuN9LjBCApT3G_fM7Pg","長崎県 大村市 古賀島町 383-1","5"
"スポラ九品寺","JSMDrFSRtOCrHss-7as5Mw","熊本県 熊本市中央区 九品寺 5-10-15","15"
"スポラ菊陽","BisffWzydlsxvKEP67XbCw","熊本県 菊池郡菊陽町 津久礼駄飼代 2617-2","13"
"パスカワールドグリーンランド","pnTsaLpdqlzIKZbPCgvnpA","熊本県 荒尾市 本井手 1574-54","10"
"サープラ下通りあそびタウン","TXaKeVcOjXKgMvraWd0mEw","熊本県 熊本市中央区 手取本町 4-12　ザ･ファインビル","9"
"namcoワンダーシティ南熊本","ohRXxXiykghj2EczpaYpJg","熊本県 熊本市中央区 九品寺 6-9-1","5"
"サープラ熊本あそびタウン","e8fyXlhs90ibOB4Ey1dM0g","熊本県 熊本市東区 御領 8-4-82","5"
"ラウンドワンスタジアム熊本","gXSNfrIGu8XQrLslEMHBUg","熊本県 熊本市西区 春日 7-25-15","5"
"サープラ荒尾あそびタウン","aZGKeDDRiAjLjImHWG21yg","熊本県 荒尾市 原万田 700-1","5"
"FESTA山鹿","Eaw4zZX0nYf76GoJTtdXsQ","熊本県 山鹿市 方保田字鳥越 3468-1　MrMax山鹿店内","5"
"タイトーFステーションセントポルタ大分","9uFeBfeZVBpUAd5TLmLynw","大分県 大分市 中央町 2-1-1","7"
"GiGO 高城","_I4ED-ThmUUxJH1qh7R3tg","大分県 大分市 牧 1-161-8","7"
"ラウンドワンスタジアム大分","ZM4V0Adcwtlj8Hn2VxZtVw","大分県 大分市 萩原 2-13-17","7"
"トライセン萩原","5OKjbT1PP9IdTzfNixBPxA","大分県 大分市 萩原 4-227-7　ACS3F","5"
"ユーズランド三光","1p2m4QM5wYrYjDDoArIj5w","大分県 中津市 三光佐知 1032　イオンモール三光2F","5"
"トライセン中津","1_D0lme-DE2HlI2YEUD-Tw","大分県 中津市 下池永 67-3","5"
"GiGO 中津","fia5QzRqFowPlwBDZHzDEg","大分県 中津市 沖代町 1-2-16","5"
"G-pala 日田","OxeyBhQ3ljYV526-3w-Tcw","大分県 日田市 友田字萩鶴 986-1","5"
"ラウンドワンスタジアム宮崎","SX1sE9c6T19sNQOtmObAMg","宮崎県 宮崎市 中村東 3-4-60","9"
"楽市楽座イオンモール宮崎","_Ew6-nWDQbhZE2Ek1EjsoA","宮崎県 宮崎市 新別府町江口 862-1　イオンモール宮崎2F","5"
"ゲームマインズ","6yFOb6KnBa9V8QAWxjT8tw","宮崎県 宮崎市 高千穂通 1-3-22　エースランド2F","5"
"サープラ都城あそびタウン","yr8o_SOiVkh1qMndgsOeCw","宮崎県 都城市 上川東 4-5997-4","5"
"GiGO 延岡","HsVIacf2P82cOg_tii2MZA","宮崎県 延岡市 平原町 5-1492-8","5"
"namco日向","b7mt1hx0IIKRjBEWvAIL6A","宮崎県 日向市 日知屋 14798-1　ハイパーモールメルクス日向1F","5"
"ラウンドワンスタジアム鹿児島宇宿","pG0MLhclex8UZLAbL46sXQ","鹿児島県 鹿児島市 宇宿 2-2-2","9"
"サープラ天文館あそびタウン","hxnFg0QZqSyf8AszWLdn6A","鹿児島県 鹿児島市 千日町 5-6","7"
"サープラ鹿児島あそびタウン","QIEXj9er5QSA_Y42-OjPNg","鹿児島県 鹿児島市 与次郎 1-11-1　フレスポジャングルパーク2F","5"
"ゲームセンター電撃ベイサイド","tTp8HxhMTX_DgPlYzoRJJA","鹿児島県 鹿児島市 浜町 2-2","5"
"タイトーFステーションニシムタ出水","cNLILpsFb_nI3XFR7zy1gQ","鹿児島県 出水市 六月田町 347","5"
"Amusementcity G-STA","NYy3xJ0ulASfYkG20zvLJA","鹿児島県 薩摩川内市 向田本町 49","5"
"サープラ国分あそびタウン","2HQCIPtiC8TcVC6q1it3Tg","鹿児島県 霧島市 国分広瀬 2-4-1　フレスポ国分内","5"
"楽市楽座イオンタウン姶良","IZ8PDxAV5LbzAT9zNjZDVA","鹿児島県 姶良市 西餠田 264-1　イオンタウン姶良2F","5"
"サープラ鹿屋あそびタウン","VOHFcBOvOZoY3OOSqN_Z3w","鹿児島県 肝属郡肝付町 富山 1008-5","5"
"ラウンドワンスタジアム沖縄・宜野湾","eoz-T4ykGEkt79e0TI5n2w","沖縄県 宜野湾市 真志喜 3-28-8","12"
"ラウンドワン沖縄・南風原","2Tj8nWkak3ej7LBKjRZXsw","沖縄県 島尻郡南風原町 兼城 552","11"
"namcoイオンタウン読谷SC","jcbhs40CILprY-WFznTNag","沖縄県 中頭郡読谷村 古堅 740　イオンタウン読谷SC内","5"
