name,loc_id,address,pcb_count
"ラウンドワン札幌すすきの","DEcah2oynr8vD325wTaU9A","北海道 札幌市中央区 南五条西 3-6-1","5"
"東急百貨店さっぽろアミューズパーク","LhpJz81E2AwOJEYNWzD0yg","北海道 札幌市中央区 北四条西 2-1　東急百貨店さっぽろ店9F","4"
"namcoアリオ札幌","TR_S4teph_5LG3fehiutMg","北海道 札幌市東区 北七条東 9-2-20　アリオ札幌スパ・レジャー館2F　233区画","4"
"ラウンドワンスタジアム札幌北21条","FRVHpQMTAClhOqqm7Xsoyg","北海道 札幌市東区 北二十一条東 1-1-21","4"
"namcoウイングベイ小樽","PIfWgXto_lsSRv9nyeo1WQ","北海道 小樽市 築港 11-5　ウイングベイ小樽5番街2・3F","4"
"namcoサッポロファクトリー","BRY3aHCKND2WsyqpVZ-xEg","北海道 札幌市中央区 北一条東 4-1-1　サッポロファクトリー1条館内","3"
"GiGO すすきの","uJxQzTNrrdriiRrd32lFow","北海道 札幌市中央区 南三条西 4-1-1","3"
"タイトーステーション札幌狸小路4丁目","ROhlsMBfvkCdeWKkO6RwVA","北海道 札幌市中央区 南二条西 4-2-11","3"
"キャッツアイ新川","9dmK49ay3c7RIMpk-bBIiw","北海道 札幌市北区 新川二条 7-1-7","3"
"キャッツアイ篠路","33DTOzj56Wb2izvCHfVmig","北海道 札幌市北区 篠路一条 4-6-30","3"
"ゲームランド新さっぽろ","vjFsQO-W_EKqzoDeiiCykg","北海道 札幌市厚別区 厚別中央二条 5-7　新さっぽろアークシティ　カテプリ新さっぽろ3F","3"
"キャッツアイ新札幌","JUZEMwMT_gsRUleEjU5IVQ","北海道 札幌市厚別区 厚別東五条 1　ホーマックスーパーデポ厚別東店横","3"
"GiGO イオン札幌手稲駅前ショッピングセンター","CAmHkgAgtF5dCI2-sk82TQ","北海道 札幌市手稲区 前田一条 11　イオン札幌手稲駅前SC3F","3"
"キャッツアイ清田","hzWMFmJ3s3CoA1QAK-ThLA","北海道 札幌市清田区 清田一条 1-20-1","3"
"ラウンドワンスタジアム札幌・白石本通","aMdTukaIq7whaUbaJhnUPw","北海道 札幌市白石区 本通 16-北1-50","3"
"namcoラソラ札幌","ExtKoviQ6OKW3FfKFyf0lw","北海道 札幌市白石区 東札幌三条 1-1-1　ラソラ札幌Atown 2F","3"
"ラウンドワンスタジアム函館","TZAv1Nmcw3ocBewGVGXf0Q","北海道 函館市 西桔梗町 848-11","3"
"ソユーゲームフィールド旭川駅前","tCZEbuhu-jhGRhKMXYGniA","北海道 旭川市 宮下通 7-2-5　イオンモール旭川駅前4F","3"
"ラウンドワンスタジアム旭川","_xdOEjTFE2umwHG2jRUxhw","北海道 旭川市 永山三条 1-4-7","3"
"ファンタジープラザ西帯広","sH1_zQqeUIZC3pr5TfcKrA","北海道 帯広市 西二十一条南 4-1　MEGAドン・キホーテ西帯広店2F","3"
"キャッツアイ苫小牧駅前","0IK3bKfL2v_auvhqGFwS0g","北海道 苫小牧市 木場町 1-3","3"
"GiGO BOWLイオンモール苫小牧","tKjDckUbqUKtpf7znHkQ3A","北海道 苫小牧市 柳町 3-1-20　イオンモール苫小牧2F","3"
"タイトーFステーションイオン千歳","AMNtOglmeRK3lKVqzUzDgQ","北海道 千歳市 栄町 6-51　イオン千歳店2F","3"
"モーリーファンタジー札幌桑園","1gIHyDy2u1bYWbcz9BmF3w","北海道 札幌市中央区 北八条西 14-28　イオン札幌桑園SC　イオン札幌桑園店2F","2"
"タイトーステーション札幌狸小路2丁目","tgNdKGtqlA5hY25gmz9oNQ","北海道 札幌市中央区 南三条 西2-14　ニコービル","2"
"モーリーファンタジー札幌麻生","u6fIp7VCdnAbl5uhSOj1Kw","北海道 札幌市北区 北三十九条西 4-1-5　イオン札幌麻生店4F","2"
"GiGO 札幌駅西口","H57iUkDJXydOoqQFnN4QYQ","北海道 札幌市北区 北六条西 6　JR高架下","2"
"グルグルイトーヨーカドー屯田","0PNuRwWzxFSDbmZvwbmr3g","北海道 札幌市北区 屯田八条 3-5-1　イトーヨーカドー屯田店2F","2"
"げーむぱーくぎゃらくしー西友厚別","2j3MgbwKz51GWLQaVc-fnA","北海道 札幌市厚別区 厚別西四条 6-700-126　西友厚別店2F","2"
"モーリーファンタジー手稲山口","5Bj45h9DGzkcrbnEsUUjeA","北海道 札幌市手稲区 明日風 6-1-1　イオン札幌手稲山口SC　イオンスーパーセンター手稲山口店1F","2"
"キャッツアイ宮の沢","oEw6stYrCEqfRdwtKPiNPg","北海道 札幌市手稲区 西宮の沢五条 2-11-15","2"
"モーリーファンタジー札幌元町","PUMB3G1XYdvUSxFptA3ppA","北海道 札幌市東区 北三十一条東 15-1-1　イオン札幌元町SC　イオン札幌元町店3F","2"
"アドアーズ札幌北42条","WPMRbdk-NXkwkyFw5mLNsw","北海道 札幌市東区 北四十二条東 7-1-1　ドン・キホーテ北42条店2F","2"
"ソユーゲームフィールド札幌苗穂","1iCoQV6-n2TD_HyVDOmkkA","北海道 札幌市東区 東苗穂二条 3-1-1　イオンモール札幌苗穂2F","2"
"モーリーファンタジー札幌苗穂","hiG_wOtM4zZcCw-A-b_feA","北海道 札幌市東区 東苗穂二条 3-1-1　イオンモール札幌苗穂　イオン札幌苗穂店2F","2"
"キャッツアイ東苗穂","DepRnL1pBoinmWvKZ52Ivw","北海道 札幌市東区 東苗穂六条 2-1-25","2"
"モーリーファンタジー札幌平岡","EAdQ6GLfZn4RRB0neSOgHg","北海道 札幌市清田区 平岡三条 5-3-1　イオンモール札幌平岡　イオン札幌平岡店2F","2"
"VEGAGIO美しが丘","x4zd4iNFiYtGufkwK_Y8qg","北海道 札幌市清田区 美しが丘一条 7-6-10　ベガロポリス美しが丘店内","2"
"ソユーゲームフィールド札幌発寒","JT1UcxNgiLhYs1rNSY5KJA","北海道 札幌市西区 発寒八条 12-1-1　イオンモール札幌発寒3F","2"
"モーリーファンタジー札幌発寒","hQSODrCd6f1SH496i2mpHw","北海道 札幌市西区 発寒八条 12-1-1　イオンモール札幌発寒　イオン札幌発寒店3F","2"
"GiGO 函館昭和","eJHc_rJWlr9M1BUhwTbYNQ","北海道 函館市 昭和 3-24-18　ゲオ函館昭和店内","2"
"GiGO MEGAドン・キホーテ函館","473dC8ymKQ8y6X3Z-PitvA","北海道 函館市 美原 1-7-1　MEGAドン・キホーテ函館店2F","2"
"ソユーゲームフィールド旭川西","0hkAd4HizdjwIY6zdrUbxA","北海道 旭川市 緑町 23-2161-3　イオンモール旭川西3F","2"
"MEGAGET室蘭","BgY_GS2c9t7eqkjL14dthQ","北海道 室蘭市 中島本町 2-8-1","2"
"タイトーステーションイオンモール釧路昭和","1ZuXl9mnGyIyzaesFQfpCw","北海道 釧路市 昭和中央 4-18-1　イオンモール釧路昭和2F","2"
"GiGO ドリームタウン白樺","9ywxD-5JxPNbA3XlsZFoLA","北海道 帯広市 白樺十六条西 2　ドリームタウン白樺内","2"
"わいわいランド帯広","vEFEYEANuNXhHb-_D7t1NQ","北海道 帯広市 稲田町南8線西 10-1　イトーヨーカドー帯広店2F","2"
"GiGO 帯広稲田","g5K6N5O-KFCmrfgORVlYFg","北海道 帯広市 稲田町南8線西 12-1　帯広スズランボウル内","2"
"キッズパーク イオン帯広","ySUFMMMZ1mp8_SI7x8wktw","北海道 帯広市 西四条南 20-1　イオン帯広店2F","2"
"アミューズメントシティ東武イーストモール","7v0_mukH6iu5dvFyXCniyw","北海道 北見市 端野町三区 572-1　東武イーストモール内","2"
"GiGO 北見","PoWlJgBqNwCsLsuArkaLgQ","北海道 北見市 西三輪 5-1-16","2"
"モーリーファンタジー苫小牧","hNCVw2GOJbZ2bni2ioqSZg","北海道 苫小牧市 柳町 3-1-20　イオンモール苫小牧　イオン苫小牧店2F","2"
"PALO江別","zC3E_CJ4gvSiVGUoho_SGQ","北海道 江別市 幸町 35　イオン江別店3F","2"
"モーリーファンタジー三笠","1T7wMBSu1qNqf6w7XWPrDQ","北海道 三笠市 岡山 1059-1　イオン三笠SC　イオンスーパーセンター三笠店1F","2"
"アピナ新千歳空港","nGun1ihx4D2Lg3fD6AU76A","北海道 千歳市 美々 1　新千歳空港（国内線）旅客ターミナルビル4F","2"
"PALO滝川","d2lug0A77FloiI4cig6k1g","北海道 滝川市 東町 2-29-1　イオン滝川店1F","2"
"モーリーファンタジー登別","k_ixb5_0hJVRfQQPFRbRtQ","北海道 登別市 若山町 4-33-1　イオン登別店2F","2"
"キャッツアイ恵庭","FA3p5k7wZGjc5QDJ64GzGA","北海道 恵庭市 住吉町 2-9-1","2"
"アドアーズインターヴィレッジ大曲","Odx4U5nUlmJSXNS4YALpnw","北海道 北広島市 大曲幸町 6-1　インターヴィレッジ大曲2F","2"
"モーリーファンタジー上磯","r_mXJiFfetObfc3OUUnt-w","北海道 北斗市 七重浜 4-44-1　イオン上磯店1F","2"
"MEGAGET釧路","zbKLO5Bsgnt-KiSlDXD3vw","北海道 釧路郡釧路町 木場 2-1","2"
"MEGAGET釧路","zbKLO5Bsgnt-KiSlDXD3vw","北海道 釧路郡釧路町 木場 2-1","2"
"モーリーファンタジー中標津","G2FCfZX_8C1oY1vjXjXHag","北海道 標津郡中標津町 南町 3-10　東武サウスヒルズ1F","2"
"GiGO BOWLノルベサ","qx8FLcTnJqdWVG6vsRna0w","北海道 札幌市中央区 南三条西 5-1-1　ノルベサ6F","1"
"GiGO ココノススキノ","AsIcBXCG9dPloV9v4qL43w","北海道 札幌市中央区 南四条西 4-1-1　COCONO SUSUKINO 3F","1"
"アミューズメントスペースジョイランド定山渓ビューホテル","tLb9BMabXEvB3gD0lAQ_DA","北海道 札幌市南区 定山渓温泉東 2　定山渓ビューホテル内","1"
"トム・ソーヤのなかまたち。札幌藻岩","qgfyS_q8NfwWfDqu6DfsXg","北海道 札幌市南区 川沿二条 2-1-1　イオン札幌藻岩店2F","1"
"モーリーファンタジー新さっぽろ","90yK5_GlyQkmVCUDCUeFyA","北海道 札幌市厚別区 厚別中央二条 5-6-2　新さっぽろアークシティdUo2　2F","1"
"ていね温泉ほのか","0qY4WMzkzA7tSR_47F1Dmg","北海道 札幌市手稲区 富丘二条 3-2-1　ゲームコーナー","1"
"ラッキー星置駅前","G2T4iHDQAgReXR49tvVr3Q","北海道 札幌市手稲区 星置一条 2-1-1　ラッキー星置駅前店内ゲームコーナー1F","1"
"タイトーステーションイオンモール札幌平岡","8gsGDvCyXNETblceXPBXFQ","北海道 札幌市清田区 平岡三条 5-3-1　イオンモール札幌平岡2F","1"
"湯の郷 絢ほのか","-K3XsLR7Lt3Ui_G8E1lElQ","北海道 札幌市清田区 清田二条 3-2-26　ゲームコーナー","1"
"モーリーファンタジー東札幌","GML6YZF0fCYd_W75x8pKBg","北海道 札幌市白石区 東札幌三条 2-1　イオン東札幌2F","1"
"キャッツアイ栄通","pOwKF8yvhuESOvB5hHligA","北海道 札幌市白石区 栄通 19-11-43","1"
"わいわいランド琴似","1iW-Nfh-VriT-CO27uXRnA","北海道 札幌市西区 琴似二条 1-4-1　イトーヨーカドー琴似店3F","1"
"モーリーファンタジー札幌琴似","iM1-ACwjFq7cKUpONQBh2g","北海道 札幌市西区 琴似二条 4-2-2　イオン札幌琴似店3F","1"
"キャッツアイミュンヘン大橋","Gu67ZztLh0pzGnsSk7Uzbw","北海道 札幌市豊平区 平岸一条 23-801-1","1"
"Bee-Qシーナシーナ福住","shqIVvmoZ0stu3TeUefbrQ","北海道 札幌市豊平区 福住二条 1-2-5　CiiNACiiNA福住3F","1"
"イオン札幌西岡","oqZtAnO4bXeEP4HTrheCZQ","北海道 札幌市豊平区 西岡三条 3-4-1　イオン札幌西岡店2Fゲームコーナー","1"
"コープさっぽろ湯川店ファミリーランド","50XxI1sH6kHnKK-2R61vPQ","北海道 函館市 湯川町 1-34-15　コープさっぽろ湯川店2F","1"
"モーリーファンタジー湯川","1DRoMetfv7pKEqFijodX7A","北海道 函館市 湯川町 3-14-5　イオン湯川店1・2F","1"
"ピーターパンと仲間たち函館","7szZR3gNGKg-8KmMrggtCQ","北海道 函館市 美原 1-3-1　グランディールイチイ1F","1"
"あそびパークウイングベイ小樽","UzAXGJZYgE2DYmSZbMC2ww","北海道 小樽市 築港 11-1　ウイングベイ小樽1番街3F","1"
"モーリーファンタジー旭川パルプ","sGok0_OoniIWfLd6LtZz_Q","北海道 旭川市 パルプ町一条 2-505-2　SCパルプタウン1F","1"
"GiGO メガセンタートライアル旭川","rpTbWGpoXg6PUBtE-SOJJg","北海道 旭川市 六条通 14-64　メガセンタートライアル旭川2F","1"
"アミューズメントスペース遊ランド春光","Xaqa-MmVS9DlDnuG3vkdbw","北海道 旭川市 春光一条 7-2-25　第2ダイワビル2F","1"
"ファンタジープラザ旭川","sl0_cPAYkWFX0q7KUSIghw","北海道 旭川市 春光一条 8-1-65　MEGAドン・キホーテ旭川店2F","1"
"ゲームフィールド旭川春光","TJTXLOLC-p1O6IbnBWn2qQ","北海道 旭川市 春光町 10　イオン旭川春光SC内","1"
"タイトーFステーションイオン旭川永山","sQ23isrN5GQe-Hpyhfp5ww","北海道 旭川市 永山三条 12-2-11　イオン旭川永山店3F","1"
"アミューズメントスペース遊ランド西御料","ZAWsW9j8yFJi-GcK1w2TqA","北海道 旭川市 西御料五条 2-1","1"
"アミューズメントランドイオン室蘭","sYRhy6ZF39e1YoONfDqhqQ","北海道 室蘭市 東町 2-4-32　イオン室蘭店2F","1"
"GiGO 室蘭","gDYKpI2gGP0j70rp_0ypyw","北海道 室蘭市 東町 4-31-3","1"
"モーリーファンタジー釧路昭和","G6lF8aysB15luz2o2voOxw","北海道 釧路市 昭和中央 4-18-1　イオンモール釧路昭和　イオン釧路昭和店2F","1"
"ハロータイトー釧路貝塚","L6sYfMc328uZvLls0U3d-g","北海道 釧路市 貝塚 3-2-28","1"
"ちびっこ遊園地ジョイランドイオン北見","XdQrw6tjk-zbRY08Jw3lGA","北海道 北見市 北進町 1-1-1　イオン北見店3F","1"
"キッズパーク イオン岩見沢","yfX29Jj6jz-JUQTcXdLTxw","北海道 岩見沢市 大和四条 8-1　イオン岩見沢店2F","1"
"PALO網走","W4VJI8VT1y0zwbZLamqTOw","北海道 網走市 駒場北 5-83　駒場ショッピングタウン内","1"
"ゲオ留萌","hqAIkZEqXSGAszGlGiuuNg","北海道 留萌市 花園町 4-8-5","1"
"ファンタジープラザ苫小牧","QoaC7jh9aioYJJDBakOclA","北海道 苫小牧市 木場町 1-6-1　MEGAドン・キホーテ苫小牧店3F","1"
"こどものくに稚内西條","-XbWtliVNfQ8G_U9G32VuQ","北海道 稚内市 大黒 4-7-1　稚内西條店内","1"
"アミューズメントスペース遊ランド稚内","kI8lAziyvWuHSU42ftYEzg","北海道 稚内市 港 5-8-15","1"
"キッズパーク イオン紋別","_6kF7M6lM8xbyBdXP4-jOg","北海道 紋別市 花園町 3-4-39　イオン紋別店2F","1"
"アミューズメントスペース遊ランド士別","kXYrkKuPk7II_dh5GOnjvQ","北海道 士別市 大通東 8","1"
"モーリーファンタジー名寄","5mJvoptav_4AcpEC9K-NVQ","北海道 名寄市 徳田 80-1　イオン名寄SC2F","1"
"アミューズメントランドイオン根室","rlzJfIzYletB7sbOQ8rErg","北海道 根室市 常盤町 3-9　イオン根室店2F","1"
"タイトーステーション千歳","aV_F6ZW9Z0vAShh_EQVTBA","北海道 千歳市 北栄 2-12-5","1"
"遊ランド富良野","gzz2qFKkzYllWlMculSDtw","北海道 富良野市 弥生町 5-50","1"
"アミューズメントスペースGAME PLAZA第一滝本館","zxHqbVvk8Ygbmzh-E64dPg","北海道 登別市 登別温泉町 55　第一滝本館内","1"
"緑の風リゾート きたゆざわ","yxC0FM_aFoECNIyZo8F27w","北海道 伊達市 大滝区北湯沢温泉町 300-2　緑の風リゾートきたゆざわゲームコーナー","1"
"ちびっこ遊園地ジョイランドイオン伊達","otTmdK9ixlf-BQGW_AFQvw","北海道 伊達市 末永町 8-1　イオン伊達店2F","1"
"モーリーファンタジー石狩緑苑台","2Krk3WJgMA9uAF9AoFx01w","北海道 石狩市 緑苑台中央 1-2　イオン石狩緑苑台SC　イオンスーパーセンター石狩緑苑台店1F","1"
"GiGO スーパーセンタートライアル上磯","4Uqs3j4uogmlRGeEVEjwaQ","北海道 北斗市 七重浜 7-14-1　スーパーセンタートライアル上磯店1F","1"
"ちびっこ遊園地ジョイランドイオン余市","aW-OvKVSYr35T8eku3NfTQ","北海道 余市郡余市町 黒川町 12-62-1　イオン余市店2F","1"
"キャッツアイ静内","MevGitmulqDv-HcOi70XOg","北海道 日高郡新ひだか町 静内木場町 2-1-41","1"
"アミューズメントスペースジョイランド洞爺サンパレス","ZbU8oG0j3BQWYbzbPM86Gw","北海道 有珠郡壮瞥町 洞爺湖温泉 7-1　洞爺サンパレス内","1"
"キャッツアイ静内","MevGitmulqDv-HcOi70XOg","北海道 日高郡新ひだか町 静内木場町 2-1-41","1"
"ルスツリゾートゲームワールド","muQthoNOHeOkMZeN91gCyQ","北海道 虻田郡留寿都村 字泉川 13","1"
"ユーズランド下田","mSS8_YA6PY90rt4wxxebBg","青森県 上北郡おいらせ町 中野平 40-1　イオンモール下田1F","7"
"ラウンドワン青森","L89y1qRIN153St-aNZj91w","青森県 青森市 浜田 3-1-1","4"
"タイトーステーション青森ガーラタウン","EXoxy7nx3y4WI_hTV-CfBA","青森県 青森市 三好 2-3-19","2"
"ラ・セラキッズ","AtDm1DZELH8HO8lQKSfXHQ","青森県 青森市 八重田 4-2-1　ラ・セラ東バイパスSC内","2"
"ソユーゲームフィールド青森","ymr_FoT-qF2LR3v6Rvt9ew","青森県 青森市 浜田 1-14-1　CiiNA CiiNA青森2F","2"
"タイトーステーション青森アムゼ","7MKOMN45IrUMRgcHfxT3_Q","青森県 青森市 緑 3-9-2　サンロード青森アムゼ内","2"
"ソユースペースファンタジーインフィニ","3nUxecHCAT-i7SPYI6gJ9g","青森県 弘前市 城東北 3-10-1　さくら野百貨店弘前店4F","2"
"ファミリーランド弘前","UokRUyfWMK-RviuHuXu_gQ","青森県 弘前市 駅前 3-2-1　CiiNA CiiNA弘前4F","2"
"HapipiLandヒロロ弘前","ZsIWo7xExLMjyv1PR4HWGQ","青森県 弘前市 駅前町 9-20　ヒロロ4F","2"
"タイトーFステーション八戸","a5NyLtmiGQRrZS4uLih95w","青森県 八戸市 三日町 27","2"
"GiGO 八戸","LsjVp1XmDlMMuCVWwwiJqg","青森県 八戸市 城下 4-25-14","2"
"ファンタジードーム八戸","sVAO7nDuDoMC-BRESBAxww","青森県 八戸市 江陽 2-14-1　ラピア別棟","2"
"ゆりの木ボウル","djJHTw7Q6c6Qi57mB4Negw","青森県 八戸市 鷹匠小路 10-3　ゆりの木ボウル内ゲームコーナー","2"
"namcoエルムの街ショッピングセンター","-2WNnG7XXk0xt4TebW3v-A","青森県 五所川原市 唐笠柳字藤巻 517-1　エルムの街SC　C棟2F","2"
"モーリーファンタジー十和田","iMmzbGv7_k8POx_J8sMuyw","青森県 十和田市 大字相坂字六日町山 166-1　イオン十和田SC　イオンスーパーセンター十和田店1F","2"
"イーグルボウル","fhpSUKODaPHClmNPGdOHiA","青森県 十和田市 東四番町 3-39","2"
"PALOむつ","PurJpYxrN9yfeLBBfPADXA","青森県 むつ市 中央 2-7-8　1F","2"
"モーリーファンタジーつがる柏","GHLC5YQFTZnXJi2l0zZ0oQ","青森県 つがる市 柏稲盛 幾世41　イオンモールつがる柏1F","2"
"モーリーファンタジー下田","PsRSzvosRWnoTNDwER3gPA","青森県 上北郡おいらせ町 中野平 40-1　イオンモール下田　イオン下田店2F","2"
"ゲオ青森浜館","QGTJE77TpmtRipSV9GK9Lg","青森県 青森市 浜館 3-3-18","1"
"GiGO 弘前","RsTCh9SA27jtPqZPPn9l6g","青森県 弘前市 末広 1-3-3","1"
"ゲームフィールド弘前樋の口","uDyNrqGhIHHWQiZtdxbcAQ","青森県 弘前市 樋の口 2-9-6　イオンタウン弘前樋の口1F","1"
"ソユーゲームフィールド八戸","joVNChSPBBuG_mH5P-94qQ","青森県 八戸市 沼館 4-7-112　ピアドゥB棟2F","1"
"モーリーファンタジー八戸田向","YxAxGe3EELbtGvI01uJj8Q","青森県 八戸市 田向字毘沙門平 27-1　イオン八戸田向SC　イオン八戸田向店1F","1"
"PALO黒石","FPuQpDH2tKx2miHUAffGFg","青森県 黒石市 富士見 103-3　アクロスプラザ黒石内","1"
"マックスバリュ十和田南","lMNnjPtl8W2tGzTAFGobDw","青森県 十和田市 相坂 小林21","1"
"モーリーファンタジー三沢","eeGZhGM6ZmpHLeb_D_aT0w","青森県 三沢市 松園町 3-10-1　ビードルプラザ三沢SC1F","1"
"ゲオ三沢","MP9ZuC-05ULEO-_rl02cBw","青森県 三沢市 栄町 2-31","1"
"ハロータイトーむつ","nLk0daZRWahnR4npRIPJsg","青森県 むつ市 小川町 2-4-8　マエダ本店4F","1"
"ゲームランドつがる柏","Y5vRfIhq_cnJiO5cMj95pg","青森県 つがる市 柏稲盛幾世 41　イオンモールつがる柏本館2F","1"
"モーリーファンタジー平賀","fSRgiOpqXHHqH3Klh92R6Q","青森県 平川市 小和森上松岡 193-1　イオンタウン平賀　マックスバリュ平賀店1F","1"
"モーリーファンタジー藤崎","okowiSbnuKijOk6hW32V5w","青森県 南津軽郡藤崎町 西豊田 1-7-1　イオン藤崎店2F","1"
"モーリーファンタジー鶴田","9sV6nU1FZfI7yXVccQeb2Q","青森県 北津軽郡鶴田町 鶴田字中泉 245-1　スーパーストア鶴田フッドリバーモール1F","1"
"ハロータイトーイオン七戸十和田駅前","z_k61NiJ2mIlZ0KUrSBigA","青森県 上北郡七戸町 荒熊内 67-990　イオン七戸SC　イオン七戸十和田駅前店内","1"
"ショッピングモールリーブ","J-kQ0UT9FszQVitRPioNxg","青森県 上北郡六ヶ所村 大字尾駮 字野附1-68","1"
"ラウンドワンスタジアム盛岡","lhPjYxW30376WQgOUSimRQ","岩手県 盛岡市 盛岡駅西通 2-10-35","4"
"アミューズメントゾーン北上","-FabGdDnZd7_udefynEPjg","岩手県 北上市 本通り 2-2-1　さくら野百貨店北上店4F","3"
"タイトーステーション盛岡マッハランド","lK-ckkYYe3p0BG0rjoWIKw","岩手県 盛岡市 上堂 1-2-38","2"
"ゲームランド盛岡","-gFKvqzXYQxNGxrLiWqFgQ","岩手県 盛岡市 前潟 4-7-1　イオンモール盛岡2F","2"
"ソユーゲームフィールド盛岡南","-F8jxSRXQL9aFB-mRSXwLA","岩手県 盛岡市 本宮 7-1-1　イオンモール盛岡南2F","2"
"モーリーファンタジーイオン盛岡南","keYiMZmvMVkkgXcnR3Czxg","岩手県 盛岡市 本宮 7-1-1　イオンモール盛岡南　イオン盛岡南店3F","2"
"モーリーファンタジーサンサ盛岡南","nd41ebUMAzpaOfYNh1vfVA","岩手県 盛岡市 津志田西 2-17-50　盛岡南SCサンサ内","2"
"ソユーゲームフィールド江釣子","SHKHicqGxCSN584mnMuMiQ","岩手県 北上市 北鬼柳 19-74-3　江釣子SCパル　イオンシネマ館1F","2"
"GiGO 一関","UePFyRJCpWNBvKY75VhU7Q","岩手県 一関市 山目字中野 92-1","2"
"モーリーファンタジースーパーセンター一関","-Iz0AryYjPkYaKY6ZDm_hw","岩手県 一関市 狐禅寺 字石ノ瀬11-1　イオンスーパーセンター一関店1F","2"
"ソユーゲームフィールド釜石","-5JbKSsfwK-jpbgonWFYOw","岩手県 釜石市 港町 2-51-41　イオンタウン釜石3F","2"
"ニコアプレイランド","fYYKP-_trl-Egzmcr_4SOg","岩手県 二戸市 米沢 字荒谷25　二戸SCニコア内","2"
"モーリーファンタジー盛岡","8xGeetwBhdUCN6oLGd3-KA","岩手県 盛岡市 前潟 4-7-1　イオンモール盛岡　イオン盛岡店2F","1"
"ゲームシアターサンシャイン","gcMGf2nzDfuCGlrf-VVH0g","岩手県 盛岡市 大通 2-7-21　ソレントビル1・2F","1"
"タイトーFステーション盛岡南","qJChK7LLBnEYwhJNoOKizg","岩手県 盛岡市 津志田町 2-1-77","1"
"モーリーファンタジー盛岡渋民","2Y1UHx5P9Oh49h5qGfjBFg","岩手県 盛岡市 玉山区渋民 字鶴飼20-1　イオン盛岡渋民SC　イオンスーパーセンター盛岡渋民店1F","1"
"ファミリーらんどDORA宮古","Hj1dcu04bdg2rW0lS5cU3Q","岩手県 宮古市 小山田 2-2-1　マリンコープDORA2F","1"
"さんさんらんど大船渡","pMPei8KdYsvyi7yOuYj_hA","岩手県 大船渡市 盛町字町 10-11　(協)南三陸SCサン・リア1F","1"
"ゲオ大船渡","gCVr1AZaeARz58nDKaH9RA","岩手県 大船渡市 立根町 字桑原28-2","1"
"ファミリーランド花巻","bkGCN-zrfaMf_5yB47eUKA","岩手県 花巻市 下小舟渡 118-1　CiiNA CiiNA花巻2F","1"
"ソユーファミリーゲームフィールド花巻","6ODpT1TwiAON5B7x5OMWOA","岩手県 花巻市 高木 第16地割68-6　銀河モール花巻1F","1"
"TSUTAYA久慈","SNZEH-RY-Kg982a0rBsiMA","岩手県 久慈市 川崎町 11-22","1"
"PALO久慈","11iFvkYszXcMpKa_Dj_orw","岩手県 久慈市 長内町 第30地割32-2　久慈SC1F","1"
"モーリーファンタジー遠野","DbeHYvUztQCIXncfIMspfQ","岩手県 遠野市 新穀町 1-11　遠野SCとぴあ2F","1"
"モーリーファンタジー一関","KrlDpjRKE41tO9CzDs96Wg","岩手県 一関市 山目 字泥田89-1　イオン一関店2F","1"
"モーリーファンタジー前沢","kawHQPtoZwRw6OvR9BNYnw","岩手県 奥州市 前沢区 字向田2-85　イオン前沢SC　イオン前沢店2F","1"
"キッズパーク","tiqy7YcBblh2F1C9hj2SLw","岩手県 奥州市 水沢区佐倉河字東沖ノ目 123　岩手生協コープAterui2F","1"
"GiGO 水沢","PuQ-PUHcChffynbuiZFi7g","岩手県 奥州市 水沢区佐倉河字鐙田 4-1","1"
"アミューズメントパークアルコ","bzrizmk8rrv8LBLBGtUwzQ","岩手県 紫波郡矢巾町 南矢幅 7-425-3　ショッピングモールアルコ内","1"
"キッズランド紫波","G5j7unZoQQXJJQlyCLU1Kg","岩手県 紫波郡紫波町 桜町 1-12-1　ショッピングセンターNACS","1"
"ゲームランドプレーゴ金ヶ崎","RBMaLp4oaYnv5OyKJqL0Sw","岩手県 胆沢郡金ケ崎町 三ケ尻荒巻 165　イオンスーパーセンター金ヶ崎店内","1"
"山田レジャーセンター","sSw0hC0OSY8E_6zRdSU4JQ","岩手県 下閉伊郡山田町 川向町 5-11　白土ビル1F","1"
"namcoBiVi仙台駅東口","FhJoeWB0Le_S43yZuEddBw","宮城県 仙台市宮城野区 榴岡 2-1-25　BiVi仙台駅東口内","8"
"アピナ新利府北館","RtY5DxULSbdh0mCBeQZPuQ","宮城県 宮城郡利府町 利府 字新屋田前22　イオンモール新利府北館2F","8"
"ラウンドワンスタジアム仙台泉","kBbi5fNOJWustml2IJt1lw","宮城県 仙台市泉区 大沢 2-12-4　仙台泉インターシティ1・2F","4"
"バンダイナムコ Cross Store 仙台","3dn0Ct6NxaCQZbw_IMKXWQ","宮城県 名取市 杜せきのした 5-3-1　イオンモール名取3F","4"
"namcoイオンモール新利府南館","iERsbFqunQPvmX2B_haeGQ","宮城県 宮城郡利府町 新中道 3-1-1　イオンモール利府南館3F","4"
"ラウンドワン仙台苦竹","PRRyoyf1GVSclhb6DNed7A","宮城県 仙台市宮城野区 苦竹 1-7-10","3"
"GiGO イオン仙台中山","rI7ymjTOFiPfPZtjZO_c9Q","宮城県 仙台市泉区 南中山 1-35-57　イオン仙台中山SC　イオン仙台中山店別館3F","3"
"GAME BANK 泉","PxXWTR6SVhQUo1Cujad0lw","宮城県 仙台市泉区 大沢 2-5-4","3"
